id,x,y,z,vx,vy,vz,radius,density,pressure,frame
36,-0.384,2.201,0.545,-0.559,-1.378,0.038,0.1,983.128,-212.289,50
35,-0.563,2.281,0.56,-0.494,-1.485,0.152,0.1,1016.879,24.311,50
34,-0.524,2.524,0.528,-0.48,-1.406,0.054,0.1,993.83,-142.395,50
33,-0.597,2.732,0.518,-0.839,-1.033,-0.227,0.1,1087.965,704.278,50
32,-0.491,3.186,0.521,-0.231,-0.273,0.009,0.1,990.437,-165.052,50
31,-0.492,3.483,0.521,-0.026,0.409,-0.009,0.1,1118.588,1091.241,50
30,-0.437,3.581,0.52,-0.779,0.829,0.016,0.1,1034.856,171.043,50
29,-0.187,3.736,0.431,-0.256,1.067,-0.944,0.1,927.431,-509.839,50
28,0.108,3.79,0.373,0.194,1.15,-1.145,0.1,958.878,-354.677,50
27,0.358,3.663,0.511,0.984,0.958,-0.414,0.1,1004.224,-70.052,50
26,0.65,3.531,0.517,1.439,0.418,-0.028,0.1,803.969,-882.893,50
25,0.849,3.269,0.455,1.273,-0.324,-0.516,0.1,990.921,-161.848,50
24,0.887,2.998,0.463,1.079,-0.47,-0.24,0.1,1047.319,282.147,50
23,0.856,2.742,0.496,1.202,-0.686,-0.18,0.1,1022.357,67.393,50
22,0.68,2.466,0.558,0.708,-0.994,0.123,0.1,979.361,-235.832,50
21,0.454,2.289,0.53,0.402,-1.094,-0.003,0.1,974.435,-265.801,50
20,0.265,2.209,0.523,0.454,-1.12,-0.108,0.1,972.127,-279.531,50
19,0.005,2.302,0.509,-0.118,-1.577,-0.244,0.1,827.487,-834.338,50
18,-0.236,2.413,0.524,-0.18,-1.747,0.049,0.1,1004.125,-70.766,50
17,-0.412,2.63,0.523,-0.641,-1.471,0.031,0.1,1011.091,-19.733,50
16,-0.413,2.861,0.522,-0.319,-1.32,-0.035,0.1,1148.859,1541.599,50
15,-0.407,3.222,0.523,-0.496,-0.196,0.039,0.1,1042.484,238.095,50
14,-0.21,3.364,0.52,-0.195,0.079,-0.332,0.1,1064.102,444.841,50
13,-0.011,3.493,0.519,-0.04,0.462,0.042,0.1,1027.148,106.237,50
12,0.264,3.332,0.52,0.629,-0.104,-0.247,0.1,1040.209,217.783,50
11,0.492,3.197,0.521,1.256,-0.271,-0.065,0.1,1040.406,219.532,50
10,0.593,2.916,0.518,1.49,-0.941,-0.046,0.1,947.03,-416.803,50
9,0.53,2.63,0.526,1.006,-1.423,0.059,0.1,916.912,-555.128,50
8,0.301,2.438,0.522,0.586,-1.48,-0.138,0.1,863.974,-740.66,50
7,0.272,3.02,0.521,0.463,-0.9,-0.032,0.1,1011.618,-15.786,50
6,0.295,2.706,0.523,0.679,-1.542,0.003,0.1,973.044,-274.099,50
5,-0.002,2.514,0.515,0.159,-1.877,-0.143,0.1,979.914,-232.404,50
4,-0.268,2.684,0.522,-0.457,-1.467,0.002,0.1,992.24,-153.07,50
3,-0.241,3.04,0.522,-0.206,-0.646,-0.013,0.1,1056.621,370.393,50
2,0.017,3.216,0.522,0.235,-0.191,0.038,0.1,1095.796,797.182,50
1,0.024,2.876,0.52,0.181,-1.152,-0.124,0.1,1021.419,59.921,50
